id,choiceB,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA,beliefB,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,choiceStr,whichFirst,short,round,age,sex,student,df,cond
2eb8dd9d3eec8792c163fe4b,1,beliefs_first,3,1,5,5,1772,0.85,1,45,9,46,46,9,45,7,B,1,2,40,Female,No,PR Sampling,Sampling
07c62c4a7953d0fcac4e41fc,1,beliefs_first,3,2,5,5,741,1.2,1.4,48,2,50,48,2,50,6,B,1,2,20,Female,Yes,PR Sampling,Sampling
f7a8fda3244ec0c41e102c5f,1,beliefs_first,3,4,5,4,783,1,0.96,60,0,40,60,0,40,7,B,0,2,37,Female,No,PR Sampling,Sampling
78c07144b21fd77dade26ff7,1,choice_first,2,2,4,3,1782,1.05,1.8,40,0,60,15,0,85,3,B,1,2,33,Female,No,PR Sampling,Sampling
085356c47cd40e53aaa4c1f6,1,choice_first,3,3,4,4,4711,0.7,1.7,70,20,10,20,10,70,7,A,1,2,62,Female,No,PR Sampling,Sampling
f1706d1346202723b2f9a9ef,1,choice_first,3,2,4,4,1019,1,1.2,40,20,40,35,20,45,7,A,1,2,38,Female,No,PR Sampling,Sampling
6ce67313af92e2be7fce38ff,1,beliefs_first,2,3,4,4,642,1.05,1.2,48,2,50,40,4,56,6,B,1,2,28,Female,No,PR Sampling,Sampling
333b09e6fff3798319328b47,1,choice_first,3,2,5,4,1075,2,2,0,0,100,0,0,100,6,B,0,2,62,Female,No,PR Sampling,Sampling
a7321f5d2c60bc2ef21aa4b5,1,choice_first,3,3,4,4,496,1.2,1.5,10,10,80,5,10,85,5,A,1,2,26,Female,No,PR Sampling,Sampling
efb271e1b8c9cc68fb5b863b,1,beliefs_first,3,2,5,5,545,0.6,0.64,80,2,18,60,2,38,6,A,1,2,38,Female,DATA_EXPIRED,PR Sampling,Sampling
d9c7fb9c35898723f12e6983,1,beliefs_first,3,3,4,4,511,1.18,1.26,40,5,55,30,5,65,7,B,0,2,44,Female,No,PR Sampling,Sampling
e79882a5da28b9afa855f7aa,0,beliefs_first,4,4,2,2,665,1,1.04,49,2,49,49,2,49,7,A,1,2,50,Female,No,PR Sampling,Sampling
d70325f4018fb1e1838b2671,1,choice_first,2,2,2,2,633,0.9,1,60,0,40,50,0,50,6,A,0,2,44,Female,No,PR Sampling,Sampling
e513027b84a7660eb2a21cd4,1,beliefs_first,5,3,4,4,812,1.4,1.6,30,0,70,30,0,70,7,A,1,2,56,Female,No,PR Sampling,Sampling
847995815f241183194fad47,1,choice_first,4,3,4,3,812,0,2,90,0,10,10,0,90,7,B,1,2,35,Female,DATA_EXPIRED,PR Sampling,Sampling
b308e743355b5c9438cda8b1,1,choice_first,5,3,5,5,411,1.28,1.24,35,5,60,35,5,60,7,A,0,2,20,Female,Yes,PR Sampling,Sampling
69c53a2462f76a0e84a45d77,1,choice_first,1,1,4,2,688,1,0.8,100,0,0,80,10,10,7,B,1,2,52,Female,No,PR Sampling,Sampling
2080f51ecff67e697ddc7146,1,choice_first,4,3,4,5,520,1.2,1.7,30,1,69,28,1,71,7,B,1,2,36,Female,Yes,PR Sampling,Sampling
0c35b17a1a1b0f5836d6d875,1,beliefs_first,2,3,5,5,585,1.1,0.78,75,5,20,18,2,80,7,A,0,2,30,Female,DATA_EXPIRED,PR Sampling,Sampling
074141c5b7713d5a932a00b9,1,beliefs_first,2,3,4,3,897,1.56,1.6,40,10,50,35,10,55,6,A,0,2,31,Female,No,PR Sampling,Sampling
846e224586d7f4ec77f356c3,0,choice_first,2,1,4,4,448,2,1.8,0,0,100,0,0,100,7,B,1,2,32,Female,DATA_EXPIRED,PR Sampling,Sampling
7c32f6e620c6724887668e84,0,beliefs_first,3,1,5,5,921,0.5,0.6,40,10,50,45,5,50,6,A,0,2,61,Female,No,PR Sampling,Sampling
e8cebf0ff5d9d5706de7d539,1,beliefs_first,2,2,5,4,990,0.7,0.8,65,0,35,55,0,45,7,A,1,2,27,Female,No,PR Sampling,Sampling
fdc8f57ea049962e51b17ca5,1,choice_first,3,2,3,2,1250,1.65,1.7,30,5,65,25,5,70,7,B,0,2,39,Female,DATA_EXPIRED,PR Sampling,Sampling
dc69d01e6bbc8394202acbc3,1,beliefs_first,2,2,4,2,1051,1,1,80,2,18,65,1,34,6,A,0,2,55,Female,No,PR Sampling,Sampling
8bca4883ecc90150bf23004d,1,beliefs_first,2,3,5,5,805,1,2,45,2,53,46,4,50,6,A,1,2,57,Female,No,PR Sampling,Sampling
caf4fb6c9183b56c082e023b,0,beliefs_first,4,3,4,4,376,1,1.5,20,30,50,30,20,50,4,A,1,2,30,Female,Yes,PR Sampling,Sampling
0ad32f8504c002b5b5616437,1,beliefs_first,3,4,4,3,796,0.7,1,40,10,50,25,10,65,7,B,0,2,30,Female,DATA_EXPIRED,PR Sampling,Sampling
fcb6a3c874fb7f3469b04fb5,1,choice_first,4,3,4,2,816,0.96,1.2,92,4,4,3,4,93,7,A,0,2,49,Female,No,PR Sampling,Sampling
86c25b5b69cd678246c6b724,1,choice_first,4,3,3,5,1285,1,2,35,2,63,51,2,47,6,B,0,2,36,Female,No,PR Sampling,Sampling
88c98bb93a5f68ffd8b54a5e,1,choice_first,4,3,4,4,712,1,1,20,40,40,25,45,30,7,A,1,2,32,Female,DATA_EXPIRED,PR Sampling,Sampling
0b52afcb49bdcbd588c7f058,1,choice_first,3,4,4,4,1409,2,2,50,0,50,49,2,49,5,B,0,2,69,Female,No,PR Sampling,Sampling
550d6aea725b07599465133f,1,choice_first,2,4,4,2,755,1,1,55,1,44,44,1,55,3,B,1,2,41,Female,DATA_EXPIRED,PR Sampling,Sampling
674785965cfc53b4f36fb24d,1,beliefs_first,2,3,4,4,509,1.1,1.2,30,30,40,10,30,60,6,B,1,2,36,Female,No,PR Sampling,Sampling
946a289743181511f80c3158,1,choice_first,3,2,4,4,558,1.4,1.6,45,0,55,45,0,55,7,A,0,2,26,Female,No,PR Sampling,Sampling
ded07dcd999971635430fa46,1,beliefs_first,4,3,2,2,693,1,1,49,1,50,48,1,51,7,B,0,2,54,Female,No,PR Sampling,Sampling
0ac0b28c4c2a54ba0077ecf0,1,beliefs_first,2,3,4,4,645,1.3,1.5,57,3,40,55,2,43,7,A,1,2,23,Female,Yes,PR Sampling,Sampling
b8adbfce657986ac1ff348fb,1,beliefs_first,4,2,3,5,1082,1.3,0.8,40,10,50,30,10,60,6,B,0,2,42,Female,DATA_EXPIRED,PR Sampling,Sampling
e3aa4c71bf953847fd76ecb6,1,choice_first,3,2,3,4,649,1,1.5,65,5,30,45,5,50,6,A,0,2,31,Female,No,PR Sampling,Sampling
302dfab0e85c0f5d3a6e99e7,1,choice_first,2,2,5,4,560,1,0.9,30,10,60,35,10,55,3,B,0,2,54,Female,No,PR Sampling,Sampling
5bb9ee22ffc6bfababfc094d,1,choice_first,3,4,3,3,377,0.88,0.84,30,40,30,30,40,30,6,A,0,2,30,Female,No,PR Sampling,Sampling
a59962577ac7ab899c2e39e5,1,beliefs_first,2,3,5,4,1244,0.8,1.2,80,10,10,70,10,20,6,B,1,2,63,Female,No,PR Sampling,Sampling
8c9996e61c502de10ae0ca65,1,choice_first,3,2,4,3,546,1,1.2,40,40,20,10,30,60,6,B,1,2,22,Female,Yes,PR Sampling,Sampling
cda2d8510ade9935c954b041,1,beliefs_first,2,1,5,5,764,1,1,48,4,48,46,4,50,3,B,1,2,38,Female,No,PR Sampling,Sampling
84f756e7c1d32031cd782297,1,beliefs_first,4,2,5,2,994,0.8,1,49,2,49,44,2,54,6,A,1,2,53,Female,No,PR Sampling,Sampling
55fd5cced7cdf19f9c908cf0,1,beliefs_first,3,2,4,3,947,0.5,1.5,65,10,25,40,15,45,7,A,1,2,23,Female,No,PR Sampling,Sampling
405af47570e6b986158d3171,1,beliefs_first,2,1,5,5,905,0.58,1.32,92,1,7,8,2,90,7,B,0,2,35,Female,DATA_EXPIRED,PR Sampling,Sampling
37b23e5857c47d40b31c54f7,1,beliefs_first,4,4,4,3,710,0.4,1.12,80,2,18,40,2,58,7,A,0,2,27,Female,No,PR Sampling,Sampling
3a55d0b0cd029367f3dd5fca,1,choice_first,4,3,4,3,602,1.4,0.9,55,5,40,55,5,40,6,B,0,2,22,Female,No,PR Sampling,Sampling
a140009e7391b3b3588fa886,1,choice_first,3,1,4,2,1252,2,1,3,1,96,2,0,98,4,B,1,2,50,Female,No,PR Sampling,Sampling
cae171db59152aef3a19e8f2,1,choice_first,4,2,4,4,573,1,1,75,0,25,75,0,25,5,B,1,2,34,Female,Yes,PR Sampling,Sampling
f8226c47ca378883ddeacaf8,1,beliefs_first,3,4,4,4,1153,1.5,1.8,1,1,98,1,1,98,7,A,1,2,65,Female,DATA_EXPIRED,PR Sampling,Sampling
4834889eeb81ffd0a7b135cb,0,choice_first,4,3,5,5,1297,1,0.9,5,60,35,5,80,15,6,B,1,2,22,Female,DATA_EXPIRED,PR Sampling,Sampling
6e90a01189c1cd4eb8484c8a,1,beliefs_first,2,2,5,5,731,1,0.85,59,1,40,48,1,51,7,A,1,2,40,Female,No,PR Sampling,Sampling
ff963fac5d2374ea8b545696,1,beliefs_first,2,1,4,4,787,1.6,1.7,48,2,50,40,2,58,7,A,0,2,30,Female,No,PR Sampling,Sampling
3f58bf719f02b09889286e73,1,choice_first,3,3,5,5,779,1.2,1.1,40,10,50,40,10,50,5,A,1,2,26,Female,No,PR Sampling,Sampling
8134f7fe40ae4d3d93543053,1,beliefs_first,1,4,3,3,545,1.4,1.6,60,5,35,35,5,60,6,A,1,2,33,Female,No,PR Sampling,Sampling
66abb1231d9c104ce28e627f,1,choice_first,2,3,3,2,864,1,1,34,33,33,34,33,33,1,B,1,2,41,Female,No,PR Sampling,Sampling
b0e681ee052bd0933567070e,1,choice_first,3,3,4,4,675,1.5,1,75,5,20,15,10,75,6,A,1,2,43,Female,DATA_EXPIRED,PR Sampling,Sampling
e221ad2857e6f8a9ac57129e,1,beliefs_first,3,2,5,4,861,0.8,1,75,0,25,25,25,50,6,B,1,2,49,Female,No,PR Sampling,Sampling
a6ce3c05050e1ce3c528f8a3,1,choice_first,2,2,3,3,519,1.2,1.5,70,10,20,65,10,25,5,A,1,2,36,Female,Yes,PR Sampling,Sampling
9a38f3c8db231a28c095cad6,1,beliefs_first,4,3,4,2,740,0.7,1.2,30,10,60,25,10,65,7,B,1,2,55,Female,No,PR Sampling,Sampling
ac919e8e27f2d72ff9c9f67c,1,choice_first,2,2,4,4,480,1,1.2,20,20,60,20,20,60,6,A,0,2,40,Female,No,PR Sampling,Sampling
6959397111a9260261b3983d,1,beliefs_first,3,1,5,5,744,1.2,1.4,0,10,90,0,0,100,7,A,1,2,27,Female,No,PR Sampling,Sampling
aaabfd2adff8669f8b90e124,1,choice_first,3,4,4,4,649,1,1.2,50,20,30,30,20,50,6,B,1,2,30,Female,DATA_EXPIRED,PR Sampling,Sampling
17eb17d2013b8755a42c3cc2,1,beliefs_first,3,3,4,4,1645,1.5,1.3,45,1,54,50,1,49,6,B,0,2,51,Female,No,PR Sampling,Sampling
c6a858400bd89e6d31b5aede,1,choice_first,3,2,4,4,1031,1.2,1.4,10,0,90,5,0,95,4,B,1,2,39,Female,DATA_EXPIRED,PR Sampling,Sampling
733ffefa6a5f3b76cc3fa38c,1,choice_first,4,3,4,3,848,1,1,60,10,30,50,10,40,7,B,0,2,35,Female,No,PR Sampling,Sampling
87d963aa46d9cd6a955a42ab,1,choice_first,4,3,4,4,709,0.98,1.02,40,5,55,35,5,60,4,A,0,2,27,Female,No,PR Sampling,Sampling
5bc6f1f8784b192400cb45a5,1,choice_first,2,1,4,4,986,1.4,1.2,59,1,40,45,1,54,6,A,1,2,58,Female,No,PR Sampling,Sampling
287bccbedf633848132a4c06,1,choice_first,3,1,3,3,752,0.8,1,30,50,20,20,40,40,6,B,1,2,49,Female,DATA_EXPIRED,PR Sampling,Sampling
1954243267c2ce5575fecfeb,1,beliefs_first,2,5,5,3,1046,1.2,1,45,10,45,41,10,49,7,A,1,2,41,Female,No,PR Sampling,Sampling
5266767a88a45f1bad49864c,1,choice_first,3,2,4,4,1116,1,1.1,50,10,40,50,10,40,7,A,0,2,52,Female,No,PR Sampling,Sampling
7344fbae7361c50b719b54e0,1,beliefs_first,3,2,3,4,1221,1.5,2,20,30,50,15,20,65,7,B,0,2,58,Female,DATA_EXPIRED,PR Sampling,Sampling
e71d0a9dc5b3fbfb4bf17970,1,beliefs_first,4,3,3,4,548,0.9,0.9,51,1,48,48,1,51,7,A,1,2,28,Male,No,PR Sampling,Sampling
5f4fea3554aaa86659445438,1,beliefs_first,2,1,4,3,722,1,1.48,50,20,30,40,30,30,7,A,0,2,63,Female,No,PR Sampling,Sampling
25fdc0e49c2267b8639c911a,1,choice_first,3,3,4,3,419,0.5,0.5,75,20,5,50,40,10,5,B,1,2,30,Female,No,PR Sampling,Sampling
7df83c320b8de4413ded8b33,1,beliefs_first,3,1,4,5,1174,0.98,0.5,50,49,1,30,20,50,7,B,1,2,39,Female,No,PR Sampling,Sampling
9d4dea2d9057139c7caeebd9,1,choice_first,2,2,4,3,1301,1.4,1.6,25,15,60,15,20,65,3,B,1,2,58,Female,No,PR Sampling,Sampling
b28bcf68392e975a2200d9b5,1,beliefs_first,3,4,5,4,631,1.04,1,50,5,45,60,5,35,7,A,0,2,35,Female,No,PR Sampling,Sampling
8d5f181fd4692f0154da5ce9,1,choice_first,2,3,4,4,461,0.92,0.9,55,0,45,53,0,47,4,A,0,2,27,Female,Yes,PR Sampling,Sampling
1aaa240b0584c3274245aabb,1,beliefs_first,1,3,4,3,879,0.7,0.9,75,5,20,40,5,55,6,B,0,2,45,Female,DATA_EXPIRED,PR Sampling,Sampling
f009684f19e0549dc07f8f2f,1,choice_first,5,1,3,3,761,1,1,70,10,20,50,10,40,6,A,1,2,41,Female,No,PR Sampling,Sampling
8e4db376344136cce3e1923f,1,beliefs_first,2,2,5,4,1222,1,1,0,100,0,0,100,0,4,A,1,2,48,Female,No,PR Sampling,Sampling
5c988f64541bdf7ffa8129a0,1,choice_first,3,2,4,2,830,1.1,0.9,70,10,20,40,10,50,6,B,1,2,24,Female,DATA_EXPIRED,PR Sampling,Sampling
4fd7f81dd9ce6d7271157ad3,1,beliefs_first,4,2,4,4,2085,1.3,1.5,33,33,34,33,33,34,6,A,1,2,36,Female,No,PR Sampling,Sampling
cec8fcd358e925d9a6a114d0,1,beliefs_first,3,3,4,3,532,1,1,45,10,45,45,10,45,6,B,0,2,27,Female,No,PR Sampling,Sampling
e4d7b67f8d64fac1c309b007,1,choice_first,3,3,5,5,744,1.56,1.56,25,0,75,25,0,75,1,A,0,2,27,Female,No,PR Sampling,Sampling
8906579825c0807ca50ca1ed,1,beliefs_first,3,2,4,4,548,1,1,0,100,0,0,100,0,6,A,1,1,25,Male,No,Record,Sampling
30d079373effe6f2b3b8fdec,1,choice_first,4,4,4,4,459,2,2,20,60,20,0,60,40,6,A,1,1,30,Male,Yes,Record,Sampling
32bbc39e686146242e3b985f,1,choice_first,2,4,5,5,695,1.1,1.24,37,18,45,45,9,46,6,A,1,1,23,Female,No,Record,Sampling
5cd4e053e7c5055f707f9221,0,beliefs_first,2,2,3,3,824,1.5,1.5,30,5,65,30,5,65,2,A,1,1,34,Male,No,Record,Sampling
6a3f3fac4afd73f8ae204164,1,beliefs_first,4,3,5,5,811,1,1,50,10,40,40,10,50,6,B,1,1,26,Male,Yes,Record,Sampling
fbb58418c8f3857804d2d0b3,1,choice_first,4,4,4,4,567,0.2,0.6,90,10,0,80,10,10,6,A,1,1,42,Female,No,Record,Sampling
e02064fa45ad1ee9deea6494,0,choice_first,4,3,3,4,779,1,1,45,10,45,45,10,45,6,A,1,1,27,Female,No,Record,Sampling
34a330cdbb9238e7e7fb7731,1,beliefs_first,1,2,4,2,837,1.2,1.4,10,20,70,5,60,35,4,A,1,1,65,Female,No,Record,Sampling
0448d4452d1b5fe9ac68c605,1,choice_first,3,4,4,4,860,1,1,45.5,9,45.5,36,9,55,7,B,1,1,41,Male,No,Record,Sampling
2da05e4fe23c54ebc0703b43,0,beliefs_first,4,3,3,3,890,1,1,30,30,40,20,40,40,4,A,1,1,38,Male,No,Record,Sampling
6e98c610d57a817d6c777620,1,beliefs_first,2,4,4,2,961,1,1,45,10,45,45,10,45,5,A,1,1,28,Female,No,Record,Sampling
236a148a4833dc3c371f01e3,0,choice_first,2,4,4,4,1074,2,2,46,8,46,36,9,55,4,B,1,1,31,Male,No,Record,Sampling
17b8cd4cc1a7de70cb33a763,0,beliefs_first,1,1,4,4,953,1.1,1,60,20,20,70,15,15,5,A,1,1,37,Female,No,Record,Sampling
d4dfe8e4622cc0c8bc94177c,1,beliefs_first,4,3,4,4,1028,1.2,0.8,45,25,30,35,37,28,5,B,1,1,46,Male,No,Record,Sampling
e5faacd773c8f544a85fddd4,0,beliefs_first,3,3,5,4,659,1,1,33.33,33.34,33.33,33.33,33.34,33.33,4,A,1,1,26,Female,Yes,Record,Sampling
35f91f4f3af7c479932748d0,1,choice_first,3,2,5,4,1139,1,2,25,10,65,75,5,20,4,B,1,1,32,Female,No,Record,Sampling
0aa4789bf348294ee98433c6,0,beliefs_first,3,2,4,4,1154,1,1,0,100,0,98,2,0,4,B,1,1,42,Female,No,Record,Sampling
5d7db42291e03fa39350579d,1,beliefs_first,4,2,3,3,1484,1,1.04,49,13,38,47,14,39,5,A,1,1,40,Male,No,Record,Sampling
d6a2ca5992e78796b6c340bb,0,beliefs_first,3,2,4,4,1528,1,1,45.5,9,45.5,45.5,9,45.5,1,B,1,1,32,Male,No,Record,Sampling
b166b162e7b6e7c114144ef9,1,beliefs_first,3,4,4,4,701,1,1,42,7,51,45,5,50,5,B,1,1,58,Female,No,Record,Sampling
fcb94ecd0d8dba5690e4b074,0,choice_first,4,3,5,5,1744,1,1,45,10,45,45,10,45,7,B,1,1,31,Male,No,Record,Sampling
4cbe741eb0f6403a42fe5222,1,choice_first,4,3,5,5,1756,1.09,1.07,10,20,70,5,20,75,7,A,1,1,50,Female,No,Record,Sampling
4a18e720554e4457a0bc6dfb,0,choice_first,5,5,5,5,1830,1,1,0,100,0,0,100,0,4,B,1,1,27,Male,No,Record,Sampling
4bf298276b6ffa5651513c15,1,beliefs_first,4,2,3,4,1138,1,1,30,20,50,10,15,75,6,A,1,1,49,Female,Yes,Record,Sampling
2fade1353d8e34bd99d319dd,0,beliefs_first,5,4,4,4,1953,1.1,1.1,45,10,45,45,10,45,5,B,1,1,26,Male,No,Record,Sampling
b2efb5afaa65af71bad18e06,1,beliefs_first,3,2,5,4,2697,1.13,0.95,40,20,40,50,20,30,5,A,1,1,53,Female,DATA_EXPIRED,Record,Sampling
0f6e03372b93f49208035361,0,beliefs_first,5,3,4,4,795,1,1,25,50,25,25,50,25,4,B,1,1,31,Male,Yes,Record,Sampling
5b6bde0fb8256aff89ed3e95,1,choice_first,4,2,4,4,430,1.8,2,25,45,30,30,50,20,5,B,1,1,32,Female,No,Record,Sampling
98f2ab0bc0c059cecd78e525,0,choice_first,2,4,4,5,540,1,1,0,100,0,0,100,0,1,B,1,1,35,Male,No,Record,Sampling
95e91468d82d576592e23fc3,0,beliefs_first,5,3,4,5,369,1,1,20,30,50,40,30,30,6,A,1,1,31,Female,DATA_EXPIRED,Record,Sampling
97575bcb9aa6b7ff0a2812d8,0,beliefs_first,2,1,4,4,429,1.5,1.5,20,30,50,20,30,50,4,A,1,1,23,Male,No,Record,Sampling
2037a8739dd5e9d2f20b97df,1,beliefs_first,2,1,5,5,650,0.8,0.9,30,10,60,30,10,60,5,B,1,1,45,Female,No,Record,Sampling
6d0ddcf981e59d88fb9f3d50,0,choice_first,1,3,5,5,794,1.16,1.07,40,10,50,50,10,40,6,A,1,1,29,Female,No,Record,Sampling
cdbf6f1c0798ca48609aedba,1,choice_first,3,4,3,3,651,0.8,1.2,45,10,45,55,10,35,5,A,1,1,25,Female,No,Record,Sampling
5cd2fd081ec1c37224e49d55,0,choice_first,3,4,4,4,911,1,1,45.5,9,45.5,45.5,9,45.5,6,B,1,1,34,Male,No,Record,Sampling
0d4d75ad718ca8ad9cbc49d7,1,beliefs_first,3,3,5,5,968,1,1,25,50,25,25,50,25,7,A,1,1,46,Male,No,Record,Sampling
f97c3b765ea661349d3a3db5,1,choice_first,2,1,5,5,1046,1,1,45,5,50,45,5,50,4,B,1,1,51,Male,No,Record,Sampling
5166fc9da2615a3a953688e9,1,beliefs_first,4,3,4,5,961,1,1,41,5,54,41,5,54,7,A,1,1,37,Male,No,Record,Sampling
566024c68f62487f659755f8,1,beliefs_first,4,2,5,5,959,1,1,42,9,49,42,9,49,1,A,1,1,29,Female,No,Record,Sampling
d6f2eb15d36cfacfe3a4edde,1,beliefs_first,2,3,3,4,1000,1,1,45,10,45,45,0,55,6,B,1,1,50,Female,No,Record,Sampling
f732c0f3fbbdd63184361d20,1,beliefs_first,4,2,5,5,1140,1,1,45.45,9.1,45.45,45.45,9.1,45.45,7,A,1,1,36,Male,No,Record,Sampling
df90b4bd5cef52d345410881,1,beliefs_first,4,3,5,5,862,0.9,1.1,42,9,49,42,9,49,7,B,1,1,32,Male,No,Record,Sampling
fc23547c812da38ad77f34ab,1,beliefs_first,3,4,5,5,1036,1,1,45.5,9,45.5,45.5,9,45.5,5,A,1,1,35,Female,No,Record,Sampling
508cd5bdd440ec123b6d8750,1,choice_first,2,3,3,3,873,0.9,0.95,50,8,42,50,8,42,6,A,1,1,19,Male,Yes,Record,Sampling
0691763259eedadf2ebbc374,1,beliefs_first,2,2,4,4,1225,1,1,45.45,45.45,9.1,45.45,45.45,9.1,6,B,1,1,25,Female,No,Record,Sampling
22e4d842ae4ded9d3876b0a3,0,beliefs_first,4,2,5,5,1278,1,1,50,0,50,50,0,50,1,B,1,1,52,Male,No,Record,Sampling
14a563f9e399522169e6f696,1,choice_first,2,3,4,3,1298,1,1,45,9,46,45,9,46,6,B,1,1,57,Male,No,Record,Sampling
a00bf8d1cb65396ab1fdb35d,1,choice_first,4,2,3,4,1297,1,1,45.5,9,45.5,45.5,9,45.5,7,B,1,1,46,Female,No,Record,Sampling
d2222f5b39833312196f82ab,0,beliefs_first,3,3,5,4,1321,1,0.98,44,12,44,44,12,44,5,A,1,1,62,Male,No,Record,Sampling
84c22ee696a7413e28a5fb58,0,choice_first,2,5,5,5,1326,1,1,46,8,46,46,8,46,1,A,1,1,28,Male,No,Record,Sampling
fe38139aee8c7774a9d50613,1,beliefs_first,4,3,4,3,1338,1,1,45.5,9,45.5,45.5,9,45.5,7,B,1,1,57,Male,No,Record,Sampling
da4b1a6c5488ce5b35ab51b9,1,choice_first,4,4,3,4,1002,1,1,45.45,18.1,36.45,36.36,18.19,45.45,6,B,1,1,32,Female,No,Record,Sampling
3d16b20a797663a68f23c819,1,beliefs_first,3,3,2,2,1427,1,1,45,0,55,45,5,50,2,A,1,1,56,Female,DATA_EXPIRED,Record,Sampling
80d92f046f632c122851b295,0,choice_first,2,2,4,3,1306,2,2,45,5,50,45,1,54,4,A,1,1,48,Female,Yes,Record,Sampling
818e104648f527601a73ed81,1,choice_first,4,2,4,4,1513,1,1,100,0,0,100,0,0,6,A,1,1,27,Male,Yes,Record,Sampling
463d30eabebfbb2bd140145a,1,choice_first,4,1,1,5,1700,1.1,1.4,70,20,10,0,0,100,4,A,1,1,45,Female,Yes,Record,Sampling
d9f78f3150196835117d6222,0,beliefs_first,2,1,2,2,1476,1,1,50,10,40,70,5,25,5,A,1,1,45,Male,No,Record,Sampling
b15328baaf6c5248d87fe42d,0,beliefs_first,3,2,4,4,2134,0.8,1.2,45.46,9.09,45.45,36,9,55,5,B,1,1,61,Female,No,Record,Sampling
90844498c7ef3d295a97a6c3,0,choice_first,3,3,4,3,809,2,1,20,30,50,25,50,25,6,A,1,1,51,Female,Yes,Record,Sampling
056d2f7c1bb47aea1a431fde,1,beliefs_first,4,2,4,4,653,0.6,0.82,80,10,10,10,10,80,7,B,1,1,55,Female,No,Record,Sampling
93fa0a00e82f60f8bbfab65f,1,beliefs_first,4,5,5,5,591,1,1,0,100,0,0,100,0,4,B,1,1,30,Male,Yes,Record,Sampling
33892e12c5bb8719625dade0,1,beliefs_first,3,3,4,4,545,110,1,45,5,50,45,5,50,3,A,1,1,59,Female,No,Record,Sampling
d3de3ecc0b9f3707659135cc,0,beliefs_first,5,2,2,3,674,1,1,0,100,0,0,100,0,4,A,1,1,24,Male,No,Record,Sampling
fcb172b58d57c02a661bfc0d,1,choice_first,5,4,4,4,757,1,1.2,40,20,40,50,10,40,7,A,1,1,40,Male,No,Record,Sampling
22056caf33e71a9386fbb297,1,beliefs_first,4,2,5,5,947,1,1,45,10,45,45,10,45,4,B,1,1,22,Male,No,Record,Sampling
e7248b68ad481327b1a3e195,1,choice_first,3,2,4,4,731,0.81,1,50,0,50,45,5,50,7,A,1,1,24,Male,No,Record,Sampling
0baa4190c130aad20b7a71c2,1,beliefs_first,4,4,5,4,432,1,1.1,15,35,50,20,35,45,6,A,1,1,32,Male,No,Record,Sampling
8524f9c97d9d3ddf96f8a58e,1,choice_first,2,3,5,4,832,0.8,1.1,40,30,30,20,30,50,6,B,1,1,56,Male,No,Record,Sampling
4bd4ab6527f4f1b2b059b14b,1,beliefs_first,2,3,4,5,797,1,1,0,100,0,0,100,0,5,A,1,1,50,Female,No,Record,Sampling
122f61b0e5c87b49ba0d3728,1,beliefs_first,3,4,2,3,829,1,1,45,10,45,45,10,45,1,A,1,1,24,Male,No,Record,Sampling
ed2979d4c2fce4790c7562ed,1,beliefs_first,3,4,4,4,889,1,1,50,10,40,50,10,40,5,A,1,1,52,Male,No,Record,Sampling
45c00761b8b57b16c321162d,0,choice_first,5,3,4,4,647,1.04,1.06,25,10,65,25,10,65,7,A,1,1,42,Male,No,Record,Sampling
ada417d5e9baac4cb94a06b5,1,choice_first,2,5,3,3,949,1,1,45,10,45,45,10,45,2,B,1,1,62,Female,No,Record,Sampling
612405c649f9b0d53e9aa912,1,beliefs_first,2,3,5,4,774,1,1,46,9,45,45,9,46,7,B,1,1,50,Female,No,Record,Sampling
4acebd239195093f3a24c5cf,0,choice_first,4,1,5,2,810,1.1,1,20,10,70,10,50,40,5,A,1,1,69,Female,No,Record,Sampling
9afb6f10dadacc6e4becabc3,0,beliefs_first,3,4,3,4,1072,1,1,20,40,40,40,20,40,6,A,1,1,21,Male,DATA_EXPIRED,Record,Sampling
e8cf3333205a2e375e4a875f,1,choice_first,4,4,3,4,1278,1,1,45,9,46,45,9,46,2,B,1,1,60,Male,No,Record,Sampling
a26bfbc5ac557c33683c3981,0,beliefs_first,4,3,4,3,1335,1,1,20,30,50,30,40,30,4,A,1,1,31,Female,No,Record,Sampling
b3832a1b3e52b46294cd730a,0,choice_first,4,1,3,3,1260,1,1,0,100,0,0,0,100,4,B,1,1,50,Female,No,Record,Sampling
8211d8df08ac178319f8650a,1,beliefs_first,4,2,4,5,1380,0.98,1,30,15,55,5,15,80,6,B,1,1,61,Female,No,Record,Sampling
3d14a5f3a41a252ae88f4c36,1,choice_first,5,3,4,2,971,1,1,55,9,36,45,9,46,6,B,1,1,25,Male,Yes,Record,Sampling
4f7b80d4befe1eaece7822c5,1,beliefs_first,3,3,3,4,1619,0.8,1,45,10,45,45,10,45,5,A,1,1,42,Female,DATA_EXPIRED,Record,Sampling
97fbbb54b81235e979c2b9f4,1,choice_first,4,2,4,3,1094,1,1,40,10,50,50,10,40,4,B,1,1,33,Male,No,Record,Sampling
d59f527d7a26a82972a91f6a,0,choice_first,2,2,4,4,995,0.8,0.8,60,0,40,60,8,32,2,A,1,1,38,Male,No,Record,Sampling
